"","ALLEVEN_LOGIT","ALLRICH_LOG","HERBEVEN_LOGIT","HERBRICH_LOG","TREEEVEN_LOGIT","TREERICH_LOG","ALLEVEN_SE","ALLRICH_SE","HERBEVEN_SE","HERBRICH_SE","TREEEVEN_SE","TREERICH_SE","nplot"
"1",0.0908973467215323,0.28355936938156,0.0313605898946758,0.397937808987396,0.048143891922179,0.0188421309507645,0.0382484885274175,0.0250199968707388,0.0590165951321229,0.03052874114309,0.0658370564457562,0.0321775657904051,966
"2",0.00491615538834655,0.258095874771797,0.0768741737444173,0.350002545972672,-0.062698145313272,0.0944572345817328,0.0341730776873676,0.0227731401760937,0.0520192857412286,0.0314623974169371,0.0489278923912547,0.0270127580227161,1236
"3",-0.00183379021284413,0.28015907138131,0.0566477277182355,0.370738904542852,-0.117352909737198,0.146935776499318,0.0351467076045541,0.0250117880339933,0.0580308532680127,0.0345543302203852,0.0584333702439773,0.0284212518349851,1030
"4",0.085763603762692,0.316884661210677,0.143404022049467,0.44086600994758,0.0765454791573887,0.0697585661239272,0.0331031088669016,0.0234619966382444,0.0513207705671823,0.0325496302017136,0.0547250551621439,0.0279124411190531,1236
"5",0.0814193341961102,0.28981348282991,0.148941035517838,0.397414673217474,0.0318696937281689,0.111950091215607,0.0319522085464721,0.0254132522855331,0.055107209565979,0.0327663104801301,0.051993332017669,0.0304992119980555,1038
"6",0.0784196177495012,0.247915697712605,-0.00824987234768473,0.291720443078765,0.0115169897763902,0.131603968841745,0.031511526205841,0.0235335358431544,0.051952686234724,0.0309400160660299,0.0523318897940639,0.0282390016590583,1148
"7",0.0662294475600068,0.17217755938495,0.110811449751864,0.260632817545636,0.0384053873822326,0.0381700019843649,0.0297696742792106,0.0227900137017033,0.0567998882778674,0.0317541781373687,0.0544939637331816,0.0287883082876584,944
"8",0.0454685347808895,0.249270744540512,0.150943778153552,0.348181090744553,0.103956194241513,0.123027810515117,0.0338963346042092,0.0253843612945806,0.0533050849848417,0.0339626897524172,0.0595928576018189,0.0293627774256551,1070
"9",0.0347168182317431,0.303299735154727,0.0189521814536474,0.384049704635684,-0.0491830996751858,0.165119193245362,0.0406280182911055,0.0258952042904571,0.0621182837428929,0.0359998935858017,0.0701089894013715,0.0326131589888328,960
"10",0.0497272339256978,0.291264180035566,0.0469810597749979,0.391792029328213,0.0370662861280185,0.114490074158571,0.0381957840749384,0.0245065420769746,0.0557398402035789,0.0324691644829083,0.0676741659085418,0.029924750506468,1106
"11",0.0582001031461476,0.158163419980887,0.091818726754427,0.234587876827263,-0.011830119924895,0.00664580225685043,0.0337885032061862,0.0240610393162614,0.056742017543011,0.032193760365062,0.0587467704441836,0.0303448970150521,956
"12",-0.00907147105699391,0.222944522262983,-0.0873486075812409,0.326435865712186,-0.0113339550575624,0.0116269332187539,0.0373185531520245,0.025379410566847,0.0603931472948366,0.0336601511150366,0.0716166955406386,0.0308187892290212,1070
"13",0.0977831933266194,0.327458845695099,0.217973020856757,0.47095754779941,0.00287104197448011,0.0943544168348833,0.0369327367446473,0.0255621739278334,0.0600983252963027,0.0354488587376167,0.0606008161099858,0.0310997122021399,922
"14",0.0442833481918214,0.310461625970053,-0.0126194755289865,0.428196145136622,0.00216604351190118,0.0753878974455039,0.0379923925893144,0.0283389924782129,0.0639014182053277,0.0355394399688219,0.0624151291331812,0.033472266614334,1078
"15",0.0445381933539881,0.314139701995004,-0.00240021261197441,0.416681649499826,0.110374158149476,0.156554431091922,0.0368684250822099,0.0247066371972941,0.0561353210469365,0.0342274105087733,0.0620032245416546,0.0273216430901207,1202
"16",0.0770872904073635,0.260606989691078,0.170208333932394,0.337572480645933,-0.000766049461737986,0.101100164395024,0.0415409246819973,0.0259165612787018,0.0648349962250241,0.037193701942695,0.0768497184989261,0.0386142402978253,696
"17",0.0656151155169675,0.258222746470455,0.0680730040675437,0.330509682464668,0.144734110513654,0.0933331034405767,0.0430975518304945,0.0274613495195614,0.0770729519955847,0.0359210446316502,0.0778535909615032,0.0343921592561776,672
"18",0.0423971766641915,0.278543027812959,0.073462423000589,0.362858406185854,0.000198429239663177,0.132736570106461,0.037531337119091,0.0255194354040944,0.0599231648531259,0.0348721110791504,0.06481982905981,0.0312709146478629,992
"19",0.0690125739708485,0.252312477348564,0.0207621380988173,0.31719251601794,0.0516485687340957,0.12191505893847,0.0383958660288528,0.0262063780748702,0.0613533151506146,0.0322929632478348,0.0699615135360305,0.0353056798047156,852
"20",-0.00790779233772367,0.281370149689374,-0.0805756976966201,0.364265042152721,-0.128869804394725,0.0957847892541694,0.040352311989104,0.0249485478764606,0.0621238844431421,0.0300357674721438,0.0678433705374109,0.0296975253560406,1052
"21",0.0358516883048937,0.24605125858483,0.0468264742954857,0.360275849231658,-0.0812410137192828,0.0377050006737794,0.0357018466502534,0.0250892420372288,0.05956690773967,0.0346172782553472,0.0599023765230017,0.026407232309496,1006
"22",0.137260611784045,0.313259137562901,0.0387205165094483,0.443964583185161,-0.0692743303042837,-0.010076759080593,0.0414860697279646,0.0259582554819998,0.0631349287035284,0.032246663925325,0.0757584702125639,0.0338211102646813,1036
"23",0.0325557037290166,0.262042289900043,0.00381013166859582,0.335656754253261,0.0470885937034484,0.104991720143628,0.0437999428593289,0.0277881476498893,0.0671936235697511,0.0346682094659665,0.0739852017687158,0.0336081367966747,816
"24",0.06488019198616,0.256692874790687,0.164981280010617,0.35630452149514,0.0277173640330966,0.117882322156216,0.0424906604850039,0.0263786563465779,0.0683991878634433,0.0366744933939734,0.0680507178946157,0.0294984797665652,944
"25",0.0988652201719438,0.296492908629299,0.0565265892723467,0.3684374495483,0.00392964430398522,0.144028836317721,0.0463016821355063,0.0296743323817065,0.0705054986683599,0.0381008999688529,0.0829223265453403,0.0331955984297396,848
"26",0.0649095182785901,0.280468993652324,0.0328675644855481,0.368982964373571,-0.146937167927974,0.0808664217640579,0.0411216937657536,0.0273183114723969,0.0652388535772958,0.0333044909379591,0.0706755283914509,0.0353384788002338,810
"27",0.00153829864538488,0.277532951031991,0.0513845461353522,0.403814319639975,-0.0237463645263039,0.0918271244128935,0.0337972684523161,0.0241532735826123,0.0567030565865749,0.0329922861700962,0.054673563177664,0.0276484630296915,1118
"28",0.0408242959957039,0.279667475489986,-0.125852982510084,0.396454013943849,-0.0461444931854368,0.0576327719755655,0.039135187078237,0.0262740357679157,0.0621208939290772,0.034592129317293,0.0716354704831462,0.0330277460414943,842
"29",0.0207646482427306,0.2212167810612,0.0526646630806719,0.296372563272349,-0.0845582693772396,0.124761562648058,0.0309110836718622,0.0220568756867187,0.055482504194484,0.0314710704524843,0.0518319113362136,0.026693010005376,1044
"30",0.0551061470788655,0.245933297287661,0.0140171784840987,0.375453891698954,-0.0230401497763318,0.019795882868635,0.0318238816854197,0.0232610913364956,0.0561991513683011,0.0316249570091016,0.0563002452038097,0.0278835182673532,1184
"31",0.0222661910782988,0.30254288472056,0.00575647782327044,0.425552158545798,0.0766731562876875,0.0013873791622141,0.0385621184766873,0.0277886959504797,0.0648119534626234,0.0358544274828113,0.0650339670346745,0.037088598481533,760
"32",0.0620378970512177,0.288643669703597,0.0577622066030654,0.374984276232748,-0.0582704452289396,0.146865744475887,0.0364369790539763,0.0267806227101514,0.0570264477069696,0.0350280668118743,0.0607451478875026,0.029979618959304,934
"33",0.058314203654348,0.271078119925465,0.0401125606049527,0.38080630548087,0.115232973303405,0.0639904209394389,0.0384213473131813,0.0296841844571571,0.0633198296511595,0.0382100895731555,0.0699315191732223,0.0366573238629031,798
"34",0.052015727323354,0.255938724871969,-0.09981581791241,0.348091581723401,-0.00857664483574645,0.0755717793898588,0.0404977493600542,0.0312100129802782,0.0657345290526245,0.0397968213606139,0.0639647102842143,0.0368938037391791,802
"35",-0.00197485549389121,0.2460008701863,-0.0335791562321403,0.32825528932466,-0.0310753521121016,0.0318993118891695,0.037869208638902,0.0277836212557919,0.0625315271370001,0.0350374419970931,0.0660255057968522,0.0305059234107532,896
"36",0.0983781572172239,0.276914403712762,0.1059805626327,0.379629877346995,0.0216894542339515,0.0460403113247447,0.0339895963107752,0.0250516864697717,0.0561129813355818,0.0324297768307582,0.0581237249298924,0.0297209911015776,986
"37",0.189185040156415,0.286459804787149,0.0182318926059469,0.364979389228,0.122492539621248,0.130730597052165,0.0433227071495277,0.029127504304096,0.0710044245803522,0.0410466539571618,0.0692474440090739,0.0314896640172213,748
"38",-0.00593522827712749,0.258808153311984,-0.0220568072254881,0.364126179513886,-0.00941983063754939,0.0464869929005718,0.0372125775736045,0.0250892642026988,0.0573285604225508,0.0330270254668277,0.0592098283669187,0.0276642340204601,1098
"39",0.0230614372102773,0.266696604319454,0.0441615753647449,0.360289995940703,-0.0138371327580401,0.066158027505992,0.0454722697158516,0.0310996659190851,0.0715209725359084,0.040834326934242,0.0793779354713435,0.0349072577742537,680
"40",0.0947891406013416,0.277823492132272,-0.00717231989404029,0.368283417414013,0.0687035872572248,0.0995926311019967,0.0328370542467902,0.0254221205344109,0.0614226901268215,0.0320857230736524,0.0594651968032587,0.030973402063119,958
"41",-0.00545208286827659,0.229870093675583,-0.0630124751835054,0.341717918521732,-0.081992482295952,0.0183330972382127,0.0398178072109381,0.0268802308555119,0.0625588660985424,0.0347180098939909,0.0662173720156022,0.0329753291842657,868
"42",0.10776222169544,0.331167986671808,0.00948788096587873,0.464105856807209,0.0820275491308141,0.0857838425633788,0.0364589475481736,0.0235977876953568,0.0534796198102529,0.0320034769069416,0.062555751368661,0.0270062041850252,1240
"43",0.0172960611704713,0.199618528382522,-0.107458133424595,0.307891812516735,0.0386713721524339,-0.0529218879309866,0.0340461506044264,0.0270645225841747,0.0617491776795129,0.0357474871097641,0.0650315328250067,0.0349562330438178,742
"44",0.0493351053655382,0.315536525393249,0.0544656937368662,0.426195953984141,-0.0261264158953592,0.103545225861689,0.0323900904969353,0.0228827518829551,0.0516936016263273,0.0297085586220875,0.0648998661811751,0.0304270391818438,1100
"45",-0.00689552919369909,0.333393094356252,-0.0784076259377931,0.455043917024317,0.0145072934250171,0.0596105923124217,0.0357343406125417,0.023979126756736,0.0542887212725862,0.0300744230568306,0.0680575808131872,0.0282355253372545,1174
"46",0.11093207231126,0.23788591874966,0.0524740841525648,0.345991782361374,-0.0359761453113493,0.0858911209254223,0.031433611557382,0.0229759197312894,0.0543464897873328,0.0320208892388478,0.0532095933851225,0.0276665943444809,1170
"47",0.0781780261556498,0.208467385269192,0.0800323586424502,0.296683497304759,-0.010005884758284,0.0260451155527199,0.0333223837932498,0.0239020575688421,0.0582525901833844,0.0324263795164,0.0599798572284877,0.0316261895563159,1002
"48",0.0253403188077914,0.276738711797119,-0.0281156895515591,0.34573198968186,-0.0524027667349643,0.120263257159149,0.0351215795146377,0.0244490202597772,0.0534924572043993,0.0308879352502438,0.056231698706494,0.028776703723528,1126
"49",0.0470450609036917,0.271600901085368,0.0396133156980488,0.362274265155985,0.0724831618774107,0.0500363430736056,0.0386503736421527,0.0294849911789354,0.060356675894358,0.0368664778269444,0.0600369217670567,0.0342021946475232,926
"50",0.0919812193589265,0.275310853212377,-0.00790625090711508,0.39875898623268,0.122019936198002,0.0245980536451178,0.0336276265962653,0.025264515285747,0.0606772299559879,0.0329367771767836,0.0559509562146647,0.0336333978979654,928
"51",0.0754201284051336,0.194792144476143,-0.0232435549894615,0.271730377763521,-0.0659421744652949,0.0717820933033434,0.0409920572226522,0.0267364487801703,0.0616951897573395,0.0346919281142894,0.0659186579799149,0.0319514110275661,834
"52",0.0309267519264136,0.22178667276996,-0.0116270591332509,0.333625196092663,-0.037159062124178,0.0546945908224238,0.0326465143377503,0.021114606252301,0.0558068773669516,0.028990208850952,0.0552664114079986,0.0282409348610216,1028
"53",0.0544701276853206,0.304541910620401,-0.0232556243246742,0.429396728360571,-0.0994288150000965,0.0718932599762,0.0418724658947417,0.0273354532145167,0.0597671469301119,0.0360188864554068,0.07033618193439,0.0339559006033669,814
"54",0.148819492148022,0.296623822893091,-0.00293914906171949,0.396103019945086,0.0618201459989974,0.0842533249728123,0.0390662295495806,0.0260296073243085,0.0561289127046781,0.0330861713857174,0.0664136316786792,0.0329104671496989,1016
"55",0.0716824584994259,0.245430578097643,0.0980123005626895,0.339022381749899,-0.0263311113387272,0.020613474013111,0.0400896814917236,0.0273906122117733,0.0603116120262853,0.0353630511103623,0.0609760440983153,0.0310271261786906,1038
"56",0.0918216014170128,0.259409592860156,-0.105437278606045,0.371280170676481,-0.0106518020925019,0.0172300252288703,0.0384966439412442,0.0279470101357654,0.0624915246770461,0.037438889979871,0.0733353620701616,0.0334428921366811,890
"57",0.0330116273560863,0.269980132854032,0.138068509836469,0.38249814961692,-0.125388420853871,0.0895264891986685,0.0364095700264967,0.0238503369862172,0.0567023369494453,0.0334806915826233,0.0679643532077482,0.0286663814768848,980
"58",0.0093791824005754,0.26420375575027,0.0521497995752462,0.365872899388829,-0.102006487589913,0.0474728315802143,0.0323535856192951,0.0225355957025459,0.05345308642477,0.028973937391759,0.0547888496613345,0.0284997537316992,1206
"59",0.12167069863221,0.262187295526704,0.10003026064688,0.342703046770688,0.082920421708646,0.137708284160369,0.0376813379973822,0.0296557625104419,0.0647641883703722,0.0387175147523606,0.0647755695779498,0.0368229734206407,744
"60",0.0819098685251171,0.246493452694763,0.0715798009544516,0.335889154385652,0.0637983186034261,0.069182164063411,0.0322327001711841,0.0249273708310447,0.0549552623529276,0.0341379514552819,0.0570854681278571,0.030219219674128,1058
"61",0.0842330154142576,0.251204224953179,0.029451678129864,0.339612579620895,0.0948200804163742,0.0447580204671007,0.0356401398538988,0.0249278349893905,0.0585238684457143,0.0317038811540918,0.0715788840042114,0.0322760568827044,890
"62",0.0598442354780961,0.22326741989186,0.070413221562644,0.338515902391603,0.0281006793413965,0.0551740425636604,0.0332034939696542,0.0228280495505213,0.0616960745849465,0.0310171694589222,0.0548977161067236,0.0302090088723428,872
"63",0.130153276868902,0.308002657727215,0.160633201243629,0.40021517267869,0.127024794901823,0.160630360728223,0.0457175375929228,0.0314506284788232,0.0713935765191604,0.0417665626957833,0.0782177121200384,0.0349318531676862,634
"64",0.0705917233433165,0.281825357371138,-0.0194529801056521,0.385035667868061,-0.000837004205307778,0.075684098526423,0.0343416024541114,0.0234438368214287,0.0552956703190564,0.0318759927504114,0.0591236683567316,0.0284526929482038,1150
"65",-0.0344283469293684,0.258199799809555,-0.073746996138187,0.382447427539807,-0.174741036101712,0.0173049046559243,0.0332751874298158,0.0261291781759252,0.0541523871906626,0.0346893064347359,0.055948409064917,0.0312065725830234,1012
"66",-0.0217020228114217,0.255638007270778,-0.00132236062761316,0.377986179667422,-0.0361620687693067,-0.0260290293233652,0.0396794809865662,0.024672363546949,0.0581354782761482,0.0324038662341621,0.0718826233186467,0.0325064251720993,1058
"67",0.0474342384735648,0.248408696384478,-0.0857204426444337,0.364686831646884,0.0233131567127284,0.0654425052704968,0.0417187934913436,0.0281709600520979,0.0733244788697406,0.0398317521696037,0.0684129970603883,0.0336508668705932,798
"68",-0.0274961306197381,0.269553569890387,0.0100897587997308,0.408014373152308,-0.05469893444311,0.0479728212557856,0.0294261541688287,0.021889194978092,0.0498926169353527,0.0305216287701186,0.054510932479581,0.0254659126487554,1336
"69",0.0676334460319258,0.263257059596687,0.0396126718020688,0.36151996803852,0.040075020429816,0.0988994365053588,0.0302024374471317,0.0218903599528519,0.0522338017538521,0.0292577356355189,0.0455647237025101,0.0263204563694256,1212
"70",0.044270110013141,0.251520610199876,-0.00806353987244504,0.348835586176052,-0.0548881518515417,0.0537118337538559,0.0386915764373338,0.0264440802961089,0.0606478884298475,0.0342133818551638,0.0664221923258375,0.0320908337035821,966
"71",0.0804123478031607,0.268067195826972,0.0035072717425026,0.360670983819694,0.0220802637146065,0.0870053862624831,0.030943748320244,0.0233759579246555,0.0542050944971756,0.0298665398046275,0.0537992218316497,0.0274058164873285,1222
"72",0.118494128533363,0.306760053286493,0.0697237653464969,0.432033560699337,0.0351719215384105,0.10092537671031,0.0398796453062137,0.0257054673409938,0.0602949474126676,0.0348381471712172,0.0689662401735436,0.030491974606949,1006
"73",0.132173896709724,0.300613814013014,0.00502508184417568,0.417667443530438,0.169133520323689,0.0781991934552051,0.0388576279432363,0.0297516308476141,0.0650531748707081,0.040511311433026,0.0676050647135227,0.0366325933714432,728
"74",0.0236773765477111,0.240384031301866,0.0178667082839583,0.311107255218077,-0.0567801171160388,0.0897064804386673,0.0310932845018141,0.0251315302752583,0.0501024693237976,0.0340823258802783,0.056945618006063,0.0293120255482978,1032
